No,Player,Age,Pos,G,GS,Wt,Ht,BirthDate,Yrs,AV,Team,Year
94.0,C Rumph,23.0,LB,16,0,244.0,74.0,10/19/1998,0,1.0,SDG,2021
26.0,A Samuel,22.0,DB,12,12,180.0,70.0,10/3/1999,0,3.0,SDG,2021
72.0,M Schofield,31.0,T,15,12,301.0,78.0,11/15/1990,7,7.0,SDG,2021
70.0,R Slater,22.0,T,16,16,315.0,75.0,3/26/1999,0,14.0,SDG,2021
99.0,J Tillery,25.0,DL,16,15,295.0,78.0,10/8/1996,2,6.0,SDG,2021
49.0,D Tranquill,26.0,LB,14,7,234.0,74.0,8/15/1995,2,3.0,SDG,2021
44.0,K White,25.0,S,17,17,216.0,74.0,3/24/1996,3,7.0,SDG,2021
81.0,M Williams,27.0,WR,16,14,218.0,76.0,10/4/1994,4,11.0,SDG,2021
20.0,T Campbell,28.0,DB,16,7,200.0,72.0,6/14/1993,1,2.0,SDG,2021
92.0,J Gaziano,25.0,DE,14,1,280.0,76.0,9/27/1996,1,1.0,SDG,2021
29.0,M Webb,23.0,S,7,0,207.0,73.0,9/10/1998,0,0.0,SDG,2021
76.0,O Aboushi,30.0,T,5,5,308.0,77.0,6/5/1991,8,2.0,SDG,2021
75.0,B Bulaga,32.0,T,1,1,314.0,77.0,3/21/1989,11,1.0,SDG,2021
89.0,D Parham,24.0,TE,14,9,237.0,80.0,8/16/1997,1,2.0,SDG,2021
23.0,R Smith,28.0,DB,4,1,190.0,71.0,9/7/1993,5,0.0,SDG,2021
23.0,C Akers,22.0,RB,1,0,212.0,71.0,6/22/1999,1,0.0,RAM,2021
84.0,L Akers,24.0,WR,2,0,191.0,72.0,7/7/1997,0,0.0,RAM,2021
55.0,B Allen,26.0,GC,16,16,303.0,74.0,10/11/1995,3,9.0,RAM,2021
3.0,O Beckham,29.0,WR,8,7,198.0,71.0,11/5/1992,7,3.0,RAM,2021
86.0,K Blanton,26.0,TE,11,2,260.0,78.0,11/10/1995,2,0.0,RAM,2021
39.0,A Brooks,23.0,S,8,0,220.0,71.0,10/28/1998,1,1.0,RAM,2021
95.0,B Brown,21.0,DT,10,0,235.0,76.0,8/7/2000,0,1.0,RAM,2021
26.0,T Burgess,23.0,S,16,2,202.0,71.0,11/12/1998,1,1.0,RAM,2021
93.0,M Copeland,24.0,DL,9,0,285.0,74.0,5/9/1997,1,1.0,RAM,2021
63.0,A Corbett,26.0,GC,17,17,306.0,76.0,9/5/1995,3,9.0,RAM,2021
21.0,D Deayon,27.0,DB,10,1,159.0,69.0,1/28/1994,4,1.0,RAM,2021
99.0,A Donald,30.0,DT,17,17,280.0,73.0,5/23/1991,7,17.0,RAM,2021
73.0,D Edwards,24.0,OL,17,17,308.0,78.0,3/20/1997,2,9.0,RAM,2021
71.0,B Evans,24.0,OL,9,1,312.0,76.0,3/24/1997,2,1.0,RAM,2021
54.0,L Floyd,29.0,LB,17,17,240.0,77.0,9/8/1992,5,8.0,RAM,2021
34.0,J Funk,23.0,RB,10,0,205.0,70.0,1/11/1998,0,0.0,RAM,2021
91.0,G Gaines,25.0,DL,17,13,312.0,73.0,5/6/1996,2,6.0,RAM,2021
48.0,C Garrett,23.0,LB,1,0,245.0,76.0,7/15/1998,0,0.0,RAM,2021
8.0,M Gay,27.0,PK,17,0,232.0,72.0,3/15/1994,2,5.0,RAM,2021
39.0,J Gervase,26.0,DB,2,0,212.0,73.0,9/18/1995,2,0.0,RAM,2021
46.0,G Haley,25.0,DB,5,0,190.0,69.0,1/6/1996,3,0.0,RAM,2021
79.0,R Havenstein,29.0,T,15,15,330.0,80.0,5/13/1992,6,8.0,RAM,2021
6.0,J Hekker,31.0,PK,17,0,241.0,77.0,2/8/1990,9,1.0,RAM,2021
27.0,D Henderson,24.0,RB,12,10,208.0,68.0,8/19/1997,2,6.0,RAM,2021
89.0,T Higbee,28.0,TE,15,15,255.0,78.0,1/1/1993,5,5.0,RAM,2021
96.0,M Hoecht,24.0,DT,17,3,310.0,76.0,10/5/1997,0,2.0,RAM,2021
58.0,J Hollins,25.0,DE,8,2,248.0,77.0,1/15/1996,2,1.0,RAM,2021
88.0,B Hopkins,24.0,TE,5,0,245.0,76.0,3/27/1997,1,0.0,RAM,2021
32.0,T Howard,25.0,LB,12,2,219.0,73.0,5/10/1996,3,2.0,RAM,2021
38.0,B Howell,25.0,RB,10,0,215.0,73.0,3/27/1996,3,0.0,RAM,2021
68.0,A Jackson,23.0,T,4,0,285.0,79.0,7/14/1998,0,0.0,RAM,2021
12.0,V Jefferson,25.0,WR,17,17,200.0,73.0,7/26/1996,1,8.0,RAM,2021
50.0,E Jones,22.0,LB,15,7,230.0,74.0,11/22/1999,0,4.0,RAM,2021
10.0,C Kupp,28.0,WR,17,17,208.0,74.0,6/15/1993,4,18.0,RAM,2021
52.0,T Lewis,23.0,LB,11,4,262.0,77.0,8/25/1998,1,2.0,RAM,2021
22.0,D Long,23.0,DB,16,5,196.0,71.0,2/6/1998,2,2.0,RAM,2021
25.0,S Michel,26.0,RB,17,7,215.0,71.0,2/17/1995,3,6.0,RAM,2021
40.0,V Miller,32.0,LB,8,8,250.0,75.0,3/26/1989,10,4.0,RAM,2021
70.0,J Noteboom,26.0,T,15,2,321.0,77.0,6/19/1995,3,2.0,RAM,2021
45.0,O Okoronkwo,26.0,DE,13,0,253.0,73.0,4/24/1995,3,1.0,RAM,2021
35.0,K Orr,24.0,DB,2,0,195.0,71.0,1/2/1997,2,0.0,RAM,2021
42.0,M Orzech,26.0,TE,17,0,245.0,75.0,4/12/1995,2,1.0,RAM,2021
19.0,B Powell,26.0,WR,6,0,188.0,68.0,9/12/1995,3,1.0,RAM,2021
5.0,J Ramsey,27.0,DB,16,16,208.0,73.0,10/24/1994,5,14.0,RAM,2021
24.0,T Rapp,24.0,S,17,17,208.0,72.0,12/22/1997,2,6.0,RAM,2021
51.0,T Reeder,27.0,LB,17,10,245.0,75.0,9/13/1994,2,5.0,RAM,2021
94.0,A Robinson,26.0,DT,17,14,330.0,76.0,3/21/1995,5,6.0,RAM,2021
33.0,N Scott,26.0,S,17,1,201.0,71.0,5/17/1995,2,1.0,RAM,2021
65.0,C Shelton,26.0,GC,17,2,299.0,76.0,7/28/1995,2,2.0,RAM,2021
18.0,B Skowronek,24.0,WR,14,1,224.0,75.0,6/27/1997,0,1.0,RAM,2021
9.0,M Stafford,33.0,QB,17,17,220.0,75.0,2/7/1988,12,15.0,RAM,2021
77.0,A Whitworth,40.0,T,15,15,330.0,79.0,12/12/1981,15,10.0,RAM,2021
11.0,D Williams,28.0,DB,14,13,187.0,69.0,3/15/1993,3,4.0,RAM,2021
13.0,J Wolford,26.0,QB,3,0,200.0,73.0,10/16/1995,1,0.0,RAM,2021
15.0,T Atwell,22.0,WR,8,0,165.0,69.0,10/7/1999,0,0.0,RAM,2021
4.0,J Fuller,23.0,S,16,16,203.0,74.0,3/4/1998,1,5.0,RAM,2021
87.0,J Harris,24.0,TE,9,0,211.0,77.0,4/16/1997,0,0.0,RAM,2021
69.0,S Joseph,26.0,DT,7,7,310.0,76.0,3/21/1995,3,3.0,RAM,2021
82.0,J Mundt,27.0,TE,6,0,233.0,76.0,11/23/1994,4,0.0,RAM,2021
31.0,R Rochell,23.0,DB,11,5,195.0,74.0,4/26/1998,0,2.0,RAM,2021
2.0,R Woods,29.0,WR,9,9,195.0,72.0,4/10/1992,8,5.0,RAM,2021
26.0,S Ahmed,23.0,RB,12,0,197.0,71.0,12/29/1998,1,2.0,MIA,2021
55.0,J Baker,25.0,LB,16,16,225.0,74.0,12/25/1996,3,9.0,MIA,2021
47.0,V Biegel,28.0,LB,5,0,246.0,75.0,7/22/1993,4,0.0,MIA,2021
14.0,J Brissett,29.0,QB,11,5,235.0,76.0,12/11/1992,5,2.0,MIA,2021
70.0,A Butler,27.0,DT,17,1,295.0,77.0,4/12/1994,4,2.0,MIA,2021
82.0,C Carter,26.0,TE,16,1,248.0,75.0,9/5/1995,4,0.0,MIA,2021
27.0,J Coleman,28.0,DB,16,4,190.0,71.0,3/27/1993,6,2.0,MIA,2021
38.0,J Davis,25.0,DB,1,0,186.0,70.0,12/26/1996,0,0.0,MIA,2021
77.0,J Davis,30.0,T,17,16,318.0,78.0,9/15/1991,4,6.0,MIA,2021
98.0,R Davis,24.0,DL,14,14,330.0,79.0,6/10/1997,1,7.0,MIA,2021
63.0,M Deiter,25.0,OL,8,8,315.0,78.0,9/3/1996,2,3.0,MIA,2021
49.0,S Eguavoen,28.0,LB,17,0,236.0,73.0,2/22/1993,2,2.0,MIA,2021
74.0,L Eichenberg,23.0,T,17,16,310.0,77.0,1/19/1998,0,7.0,MIA,2021
42.0,C Fejedelem,28.0,S,17,0,205.0,73.0,6/2/1993,5,1.0,MIA,2021
44.0,B Ferguson,24.0,LS,17,0,237.0,75.0,4/21/1997,1,1.0,MIA,2021
87.0,I Ford,25.0,WR,13,2,194.0,74.0,2/9/1996,3,1.0,MIA,2021
37.0,M Gaskin,24.0,RB,17,10,194.0,70.0,2/15/1997,2,5.0,MIA,2021
88.0,M Gesicki,26.0,TE,17,9,247.0,78.0,10/3/1995,3,6.0,MIA,2021
22.0,J Holland,21.0,S,16,13,196.0,73.0,3/3/2000,0,6.0,MIA,2021
86.0,M Hollins,28.0,WR,17,3,221.0,76.0,9/16/1993,4,2.0,MIA,2021
25.0,X Howard,28.0,DB,16,16,203.0,73.0,7/4/1993,5,11.0,MIA,2021
68.0,R Hunt,25.0,OL,17,17,327.0,78.0,8/25/1996,1,6.0,MIA,2021
73.0,A Jackson,22.0,OL,17,16,325.0,77.0,8/11/1999,1,7.0,MIA,2021
90.0,J Jenkins,32.0,DT,7,2,335.0,75.0,7/11/1989,8,1.0,MIA,2021
28.0,D Johnson,28.0,RB,5,4,210.0,69.0,9/23/1993,6,2.0,MIA,2021
29.0,B Jones,23.0,S,15,13,191.0,73.0,4/2/1998,1,5.0,MIA,2021
24.0,B Jones,29.0,DB,16,16,194.0,73.0,9/26/1992,6,5.0,MIA,2021
65.0,R Jones,22.0,GC,8,1,322.0,76.0,1/28/1999,0,1.0,MIA,2021
66.0,S Kindley,24.0,OL,16,2,335.0,76.0,7/3/1997,1,2.0,MIA,2021
31.0,P Lindsay,27.0,RB,4,0,190.0,68.0,7/24/1994,3,1.0,MIA,2021
84.0,H Long,23.0,TE,7,2,253.0,77.0,8/19/1998,0,0.0,MIA,2021
62.0,G Mancz,29.0,GC,5,4,302.0,76.0,4/23/1992,6,1.0,MIA,2021
83.0,K Merritt,24.0,WR,2,0,210.0,72.0,1/5/1997,1,0.0,MIA,2021
50.0,C Munson,27.0,LB,4,0,243.0,72.0,12/27/1994,4,0.0,MIA,2021
40.0,N Needham,25.0,DB,17,5,196.0,73.0,11/4/1996,2,3.0,MIA,2021
91.0,E Ogbah,28.0,DE,17,11,275.0,76.0,11/6/1993,5,7.0,MIA,2021
5.0,M Palardy,29.0,PK,17,0,200.0,71.0,7/6/1992,7,2.0,MIA,2021
78.0,A Pankey,27.0,OG,1,0,313.0,77.0,2/2/1994,4,0.0,MIA,2021
11.0,D Parker,28.0,WR,10,8,219.0,75.0,1/20/1993,6,4.0,MIA,2021
15.0,J Phillips,22.0,LB,17,5,266.0,77.0,5/28/1999,0,5.0,MIA,2021
45.0,D Riley,27.0,LB,16,3,230.0,73.0,8/9/1994,4,3.0,MIA,2021
52.0,E Roberts,27.0,LB,17,15,238.0,73.0,4/22/1994,5,9.0,MIA,2021
21.0,E Rowe,29.0,DB,17,4,205.0,73.0,10/3/1992,6,2.0,MIA,2021
7.0,J Sanders,26.0,PK,17,0,197.0,71.0,11/16/1995,3,2.0,MIA,2021
57.0,B Scarlett,28.0,LB,13,4,263.0,76.0,7/31/1993,5,3.0,MIA,2021
80.0,A Shaheen,27.0,TE,12,7,257.0,79.0,10/24/1994,4,1.0,MIA,2021
92.0,Z Sieler,26.0,DE,17,9,297.0,78.0,9/7/1995,3,6.0,MIA,2021
81.0,D Smythe,26.0,TE,17,12,246.0,78.0,8/9/1995,3,3.0,MIA,2021
1.0,T Tagovailoa,23.0,QB,13,12,217.0,73.0,3/2/1998,1,7.0,MIA,2021
43.0,A Ginkel,26.0,LB,17,14,242.0,76.0,7/1/1995,2,8.0,MIA,2021
17.0,J Waddle,23.0,WR,16,16,182.0,70.0,11/25/1998,0,7.0,MIA,2021
94.0,C Wilkins,26.0,DL,17,17,310.0,76.0,12/20/1995,2,9.0,MIA,2021
18.0,P Williams,24.0,WR,8,3,220.0,77.0,3/27/1997,2,1.0,MIA,2021
51.0,T Williams,22.0,DB,1,0,205.0,73.0,12/29/1999,0,0.0,MIA,2021
2.0,A Wilson,29.0,WR,14,5,195.0,69.0,7/12/1992,7,2.0,MIA,2021
9.0,N Igbinoghene,22.0,DB,7,1,197.0,71.0,11/27/1999,1,1.0,MIA,2021
20.0,S Redwine,25.0,S,4,0,196.0,72.0,11/6/1996,2,0.0,MIA,2021
32.0,P Laird,26.0,RB,6,0,205.0,72.0,8/17/1995,2,0.0,MIA,2021
34.0,M Brown,28.0,RB,7,3,225.0,71.0,5/15/1993,6,1.0,MIA,2021
22.0,E Campbell,26.0,DB,7,0,190.0,71.0,8/24/1995,1,0.0,MIA,2021
3.0,W Fuller,27.0,WR,2,0,184.0,73.0,4/16/1994,5,0.0,MIA,2021
85.0,T Lewis,29.0,WR,2,0,168.0,67.0,10/24/1992,5,0.0,MIA,2021
30.0,J McCourty,34.0,DB,7,4,195.0,71.0,8/13/1987,12,2.0,MIA,2021
33.0,J ,27.0,DB,4,0,182.0,70.0,10/23/1994,2,0.0,MIA,2021
22.0,J Scarlett,25.0,RB,1,0,210.0,71.0,2/9/1996,2,0.0,MIA,2021
24.0,M Alexander,28.0,DB,16,5,192.0,70.0,11/12/1993,5,2.0,MIN,2021
55.0,A Barr,29.0,LB,11,11,257.0,77.0,3/18/1992,7,6.0,MIN,2021
3.0,J Berry,30.0,PK,17,0,195.0,77.0,3/18/1991,6,3.0,MIN,2021
47.0,T Borland,23.0,LB,2,0,234.0,73.0,3/23/1998,0,0.0,MIN,2021
73.0,T Bower,26.0,LB,4,0,250.0,77.0,2/18/1995,4,0.0,MIN,2021
29.0,K Boyd,25.0,DB,15,1,195.0,71.0,9/12/1996,2,2.0,MIN,2021
56.0,G Bradbury,26.0,OL,13,13,300.0,75.0,6/20/1995,2,5.0,MIN,2021
64.0,B Brandel,24.0,T,13,0,315.0,79.0,1/23/1997,0,1.0,MIN,2021
43.0,C Bynum,23.0,S,14,3,200.0,72.0,7/19/1998,0,2.0,MIN,2021
85.0,D Chisena,24.0,WR,11,0,202.0,75.0,2/25/1997,1,0.0,MIN,2021
72.0,E Cleveland,23.0,OL,17,17,312.0,78.0,5/8/1998,1,7.0,MIN,2021
83.0,T Conklin,26.0,TE,17,15,248.0,75.0,7/30/1995,3,5.0,MIN,2021
33.0,D Cook,26.0,RB,13,13,210.0,70.0,8/10/1995,4,9.0,MIN,2021
8.0,K Cousins,33.0,QB,16,16,205.0,75.0,8/19/1988,9,13.0,MIN,2021
27.0,C Dantzler,23.0,DB,14,7,190.0,74.0,9/3/1998,1,3.0,MIN,2021
71.0,C Darrisaw,22.0,OL,12,10,315.0,77.0,6/2/1999,0,5.0,MIN,2021
51.0,W Davis,22.0,GC,6,0,315.0,76.0,2/17/1999,0,0.0,MIN,2021
42.0,A DePaola,34.0,LS,17,0,229.0,73.0,7/28/1987,7,1.0,MIN,2021
46.0,M Dorn,23.0,DB,8,0,210.0,74.0,6/25/1998,0,0.0,MIN,2021
78.0,D Dozier,30.0,T,6,0,312.0,76.0,4/30/1991,7,0.0,MIN,2021
45.0,T Dye,25.0,LB,17,1,225.0,75.0,9/18/1996,1,2.0,MIN,2021
82.0,B Ellefson,25.0,TE,5,0,250.0,75.0,9/1/1996,1,0.0,MIN,2021
31.0,W Gallman,27.0,RB,2,0,210.0,72.0,10/1/1994,4,0.0,MIN,2021
30.0,C Ham,28.0,RB,17,8,250.0,71.0,7/22/1993,4,1.0,MIN,2021
20.0,H Hand,23.0,DB,9,0,185.0,71.0,11/12/1998,1,1.0,MIN,2021
89.0,C Herndon,25.0,TE,16,5,253.0,76.0,2/23/1996,3,0.0,MIN,2021
18.0,J Jefferson,22.0,WR,17,17,195.0,73.0,6/16/1999,1,13.0,MIN,2021
93.0,P II,23.0,DL,9,0,264.0,76.0,9/29/1998,0,1.0,MIN,2021
1.0,G Joseph,27.0,PK,17,0,206.0,72.0,8/4/1994,3,3.0,MIN,2021
54.0,E Kendricks,29.0,LB,15,15,232.0,72.0,2/29/1992,6,7.0,MIN,2021
48.0,B Lynch,24.0,LB,16,6,233.0,75.0,2/14/1997,1,4.0,MIN,2021
92.0,J Lynch,22.0,DL,13,1,295.0,76.0,1/20/1999,1,2.0,MIN,2021
14.0,S Mannion,29.0,QB,1,1,230.0,78.0,4/25/1992,6,1.0,MIN,2021
25.0,A Mattison,23.0,RB,16,4,215.0,71.0,6/19/1998,2,5.0,MIN,2021
44.0,J Metellus,23.0,S,16,0,207.0,71.0,1/21/1998,1,1.0,MIN,2021
87.0,M Mitchell,23.0,WR,1,0,180.0,73.0,6/17/1998,0,0.0,MIN,2021
11.0,K Mond,22.0,QB,1,0,212.0,75.0,6/22/1999,0,0.0,MIN,2021
39.0,P Nickerson,27.0,DB,4,0,182.0,70.0,10/11/1994,3,0.0,MIN,2021
26.0,K Nwangwu,23.0,RB,11,0,210.0,73.0,2/9/1998,0,2.0,MIN,2021
75.0,B O'Neill,26.0,T,17,17,310.0,79.0,9/15/1995,3,8.0,MIN,2021
17.0,K Osborn,24.0,WR,17,9,203.0,71.0,6/10/1997,1,5.0,MIN,2021
7.0,P Peterson,31.0,DB,13,13,198.0,73.0,7/11/1990,10,5.0,MIN,2021
58.0,M Pierce,29.0,DT,8,8,340.0,72.0,11/6/1992,5,4.0,MIN,2021
90.0,S Richardson,31.0,DT,17,7,290.0,75.0,11/29/1990,8,4.0,MIN,2021
22.0,H Smith,32.0,S,15,15,211.0,74.0,2/2/1989,9,8.0,MIN,2021
50.0,T Smith,24.0,DT,1,0,290.0,75.0,4/19/1997,0,0.0,MIN,2021
5.0,T Smith,28.0,DB,5,0,195.0,72.0,5/3/1993,6,0.0,MIN,2021
15.0,I Smith-Marsette,22.0,WR,8,1,185.0,73.0,8/29/1999,0,1.0,MIN,2021
35.0,L Stocker,33.0,TE,12,0,253.0,77.0,7/17/1988,10,0.0,MIN,2021
41.0,C Surratt,24.0,LB,9,0,233.0,74.0,2/16/1997,0,1.0,MIN,2021
94.0,D Tomlinson,27.0,DT,16,16,325.0,75.0,2/28/1994,4,7.0,MIN,2021
74.0,O Udoh,24.0,T,17,16,320.0,78.0,2/14/1997,2,8.0,MIN,2021
59.0,N Vigil,28.0,LB,16,12,230.0,74.0,8/20/1993,5,6.0,MIN,2021
96.0,A Watts,25.0,DL,17,9,307.0,77.0,7/22/1996,2,5.0,MIN,2021
12.0,D Westbrook,28.0,WR,15,0,178.0,72.0,11/21/1993,4,1.0,MIN,2021
79.0,K Willekes,24.0,DL,6,0,264.0,75.0,7/22/1997,0,1.0,MIN,2021
98.0,D Wonnum,24.0,DL,17,14,258.0,77.0,10/31/1997,1,7.0,MIN,2021
23.0,X Woods,26.0,S,17,17,204.0,71.0,7/26/1995,4,6.0,MIN,2021
69.0,R Hill,29.0,T,15,5,310.0,78.0,1/12/1992,5,3.0,MIN,2021
97.0,E Griffen,34.0,DE,9,6,273.0,75.0,12/22/1987,11,3.0,MIN,2021
52.0,M Cole,25.0,GC,14,7,298.0,77.0,3/28/1996,3,3.0,MIN,2021
57.0,R Connelly,26.0,LB,12,0,234.0,74.0,10/23/1995,2,1.0,MIN,2021
99.0,D Hunter,27.0,DE,7,7,263.0,77.0,10/29/1994,6,3.0,MIN,2021
19.0,A Thielen,31.0,WR,13,13,200.0,74.0,8/22/1990,8,6.0,MIN,2021
15.0,N Agholor,28.0,WR,15,13,198.0,72.0,5/24/1993,6,5.0,NWE,2021
60.0,D Andrews,29.0,GC,17,17,300.0,75.0,7/10/1992,6,9.0,NWE,2021
86.0,D Asiasi,24.0,TE,1,0,257.0,75.0,8/14/1997,1,0.0,NWE,2021
7.0,J Bailey,24.0,PK,17,0,205.0,74.0,6/18/1997,2,1.0,NWE,2021
70.0,C Barmore,22.0,DT,17,2,310.0,76.0,7/28/1999,0,3.0,NWE,2021
8.0,J Bentley,25.0,LB,16,16,255.0,74.0,8/24/1996,3,9.0,NWE,2021
29.0,J Bethel,31.0,DB,17,0,200.0,72.0,6/17/1990,9,1.0,NWE,2021
25.0,B Bolden,31.0,RB,17,1,220.0,71.0,1/26/1990,9,6.0,NWE,2021
84.0,K Bourne,26.0,WR,17,5,203.0,73.0,8/4/1995,4,9.0,NWE,2021
77.0,T Brown,28.0,T,9,9,380.0,80.0,4/13/1993,6,6.0,NWE,2021
41.0,M Bryant,23.0,DB,12,2,180.0,68.0,1/2/1998,1,2.0,NWE,2021
72.0,Y Cajuste,25.0,OL,7,2,310.0,77.0,2/21/1996,0,2.0,NWE,2021
49.0,J Cardona,29.0,LS,17,0,245.0,75.0,4/16/1992,6,1.0,NWE,2021
58.0,J Collins,32.0,LB,10,2,255.0,75.0,10/20/1989,8,2.0,NWE,2021
98.0,C Davis,29.0,DT,17,4,320.0,77.0,3/2/1992,6,3.0,NWE,2021
22.0,C Davis,32.0,S,17,0,203.0,74.0,6/6/1989,8,1.0,NWE,2021
23.0,K Dugger,25.0,S,15,13,220.0,74.0,3/22/1996,1,6.0,NWE,2021
95.0,D Ekuale,27.0,DL,7,0,300.0,75.0,1/13/1994,2,1.0,NWE,2021
6.0,N Folk,37.0,PK,17,0,222.0,73.0,11/5/1984,14,4.0,NWE,2021
92.0,D Godchaux,27.0,DT,17,16,311.0,75.0,11/11/1994,4,9.0,NWE,2021
93.0,L Guy,31.0,DT,17,17,315.0,76.0,3/17/1990,10,10.0,NWE,2021
37.0,D Harris,24.0,RB,15,15,213.0,71.0,2/11/1997,2,8.0,NWE,2021
1.0,N Harry,24.0,WR,12,4,225.0,76.0,12/17/1997,2,2.0,NWE,2021
85.0,H Henry,27.0,TE,17,10,250.0,77.0,12/7/1994,5,6.0,NWE,2021
75.0,J Herron,26.0,OL,16,4,305.0,77.0,11/27/1995,1,3.0,NWE,2021
54.0,D Hightower,31.0,LB,15,15,260.0,75.0,3/12/1990,9,8.0,NWE,2021
5.0,B Hoyer,36.0,QB,5,0,216.0,74.0,10/13/1985,12,1.0,NWE,2021
27.0,J Jackson,26.0,DB,17,17,198.0,73.0,11/17/1995,3,12.0,NWE,2021
47.0,J Johnson,27.0,FB,17,6,255.0,75.0,12/15/1994,2,0.0,NWE,2021
10.0,M Jones,23.0,QB,17,17,217.0,75.0,9/5/1998,0,14.0,NWE,2021
9.0,M Judon,29.0,DE,17,16,275.0,75.0,8/15/1992,5,14.0,NWE,2021
67.0,T Karras,28.0,OG,17,13,305.0,76.0,3/15/1993,5,7.0,NWE,2021
36.0,B King,28.0,DB,16,0,220.0,74.0,6/8/1993,6,1.0,NWE,2021
48.0,H Langi,29.0,LB,7,1,250.0,74.0,9/24/1992,4,1.0,NWE,2021
69.0,S Mason,28.0,GC,15,15,310.0,73.0,8/28/1993,6,8.0,NWE,2021
32.0,D McCourty,34.0,DB,17,17,195.0,70.0,8/13/1987,11,7.0,NWE,2021
16.0,J Meyers,25.0,WR,17,16,200.0,74.0,11/9/1996,2,9.0,NWE,2021
80.0,G Olszewski,25.0,WR,16,0,190.0,72.0,11/26/1996,2,0.0,NWE,2021
71.0,M Onwenu,24.0,OL,16,8,350.0,75.0,12/10/1997,1,5.0,NWE,2021
21.0,A Phillips,29.0,DB,17,13,210.0,71.0,3/28/1992,7,6.0,NWE,2021
39.0,D Ross,25.0,DB,3,1,190.0,69.0,10/29/1996,0,0.0,NWE,2021
18.0,M Slater,36.0,WR,17,0,205.0,72.0,9/9/1985,13,0.0,NWE,2021
81.0,J Smith,26.0,TE,16,11,248.0,75.0,8/22/1995,4,3.0,NWE,2021
38.0,R Stevenson,23.0,RB,12,2,227.0,72.0,2/23/1998,0,5.0,NWE,2021
48.0,J Tavai,25.0,LB,13,0,250.0,74.0,9/28/1996,2,2.0,NWE,2021
55.0,J Uche,23.0,LB,12,0,245.0,75.0,9/18/1998,1,2.0,NWE,2021
53.0,K Noy,30.0,LB,16,8,250.0,75.0,3/26/1991,7,7.0,NWE,2021
26.0,S Wade,23.0,DB,3,0,191.0,73.0,9/15/1998,0,0.0,NWE,2021
17.0,K Wilkerson,24.0,WR,3,1,214.0,73.0,1/10/1997,1,0.0,NWE,2021
33.0,J Williams,24.0,DB,12,1,212.0,75.0,12/6/1997,2,1.0,NWE,2021
50.0,C Winovich,26.0,DE,13,0,250.0,75.0,4/19/1995,2,1.0,NWE,2021
91.0,D Wise,27.0,DE,16,9,275.0,77.0,7/26/1994,4,6.0,NWE,2021
76.0,I Wynn,26.0,T,16,15,310.0,74.0,12/9/1995,3,8.0,NWE,2021
63.0,Y Durant,23.0,T,7,1,330.0,79.0,5/21/1998,1,1.0,NWE,2021
2.0,J Mills,27.0,DB,16,16,191.0,72.0,4/6/1994,5,6.0,NWE,2021
42.0,J Taylor,23.0,RB,5,0,185.0,66.0,1/4/1998,1,0.0,NWE,2021
94.0,H Anderson,30.0,DE,4,0,300.0,78.0,8/3/1991,6,0.0,NWE,2021
31.0,J Jones,28.0,DB,6,1,190.0,70.0,9/20/1993,5,1.0,NWE,2021
28.0,J White,29.0,RB,3,0,205.0,70.0,2/3/1992,7,1.0,NWE,2021
29.0,P Adebo,22.0,DB,17,17,192.0,73.0,7/3/1999,0,6.0,NOR,2021
5.0,K Alexander,27.0,LB,12,8,227.0,73.0,8/3/1994,6,5.0,NOR,2021
72.0,T Armstead,30.0,T,8,8,304.0,77.0,7/23/1991,8,4.0,NOR,2021
53.0,Z Baun,25.0,LB,17,4,225.0,75.0,12/30/1996,1,3.0,NOR,2021
65.0,C Benenoch,27.0,T,1,1,305.0,77.0,8/2/1994,5,0.0,NOR,2021
16.0,I Book,23.0,QB,1,1,206.0,72.0,3/30/1998,0,0.0,NOR,2021
1.0,M Callaway,23.0,WR,17,11,204.0,74.0,3/27/1998,1,6.0,NOR,2021
77.0,J Carpenter,32.0,GC,4,1,321.0,77.0,3/22/1989,10,1.0,NOR,2021
25.0,K Crawley,28.0,DB,6,0,180.0,73.0,2/8/1993,5,0.0,NOR,2021
92.0,M Davenport,25.0,DE,11,9,265.0,78.0,9/4/1996,3,6.0,NOR,2021
56.0,D Davis,32.0,LB,16,16,248.0,74.0,1/11/1989,9,15.0,NOR,2021
50.0,A Dowell,25.0,LB,16,0,225.0,73.0,11/16/1996,1,1.0,NOR,2021
55.0,K Elliss,26.0,LB,13,1,238.0,75.0,7/10/1995,2,2.0,NOR,2021
22.0,C Gardner-Johnson,24.0,S,12,11,210.0,71.0,12/20/1997,2,4.0,NOR,2021
4.0,B Gillikin,23.0,PK,17,0,196.0,74.0,1/21/1998,0,4.0,NOR,2021
96.0,C Granderson,25.0,DE,15,3,261.0,77.0,12/18/1996,2,3.0,NOR,2021
48.0,J Gray,25.0,DB,16,0,202.0,72.0,1/18/1996,3,7.0,NOR,2021
45.0,G Griffin,27.0,TE,13,6,240.0,76.0,3/4/1994,4,0.0,NOR,2021
11.0,D Harris,24.0,WR,13,1,170.0,66.0,12/4/1997,2,5.0,NOR,2021
38.0,J Heath,30.0,S,16,0,212.0,73.0,5/14/1991,8,1.0,NOR,2021
7.0,T Hill,31.0,QB,12,9,221.0,74.0,8/23/1990,4,6.0,NOR,2021
57.0,J Holmes,25.0,DE,8,1,283.0,77.0,1/25/1996,3,1.0,NOR,2021
