Name,Date_Injured,Date_Recovered,Team,Year,Injury_Category,Age,Pos,Wt,Ht,BirthDate,Days_Missed
S Merriman,2010-10-13,2010-11-02,SDG,2010,Calf,9637.0,LB,264.0,76.0,1984-05-25,20.0
S Rice,2010-08-31,2010-11-03,MIN,2010,Hip,8765.0,WR,200.0,76.0,1986-09-01,64.0
A Bigby,2010-08-31,2010-11-06,GNB,2010,Ankle,10573.0,DB,211.0,71.0,1981-09-19,67.0
K Boothe,2010-08-31,2010-11-09,NYG,2010,Pectoral/Chest,9919.0,T,325.0,77.0,1983-07-05,70.0
J Starks,2010-08-31,2010-11-09,GNB,2010,Hamstring,8953.0,RB,203.0,73.0,1986-02-25,70.0
R Humber,2010-09-27,2010-11-09,CLT,2010,Hand,8449.0,LB,232.0,71.0,1987-08-10,43.0
M Simoneau,2010-11-17,2010-11-18,KAN,2010,Not Specified,12358.0,LB,245.0,72.0,1977-01-16,1.0
S Rice,2010-08-31,2010-11-20,MIN,2010,Hip,8765.0,WR,200.0,76.0,1986-09-01,81.0
C Green,2010-11-03,2010-11-23,BUF,2010,Knee,12488.0,T,315.0,78.0,1976-08-25,20.0
P Merling,2010-08-31,2010-11-30,MIA,2010,Achilles,9143.0,DE,272.0,77.0,1985-08-19,91.0
B Hamilton,2010-11-02,2010-12-22,SEA,2010,Concussion,12129.0,GC,290.0,77.0,1977-08-18,50.0
A Harris,2010-12-07,2010-12-30,MIA,2010,Hamstring,13149.0,DB,190.0,73.0,1974-12-07,23.0
W Blackmon,2010-12-30,2011-01-01,NYG,2010,Knee,9560.0,DB,212.0,72.0,1984-10-27,2.0
M Johnson,2010-10-06,2011-01-04,RAM,2010,Knee,8176.0,DB,192.0,70.0,1988-05-18,90.0
R Brace,2011-01-03,2011-02-07,NWE,2010,Not Specified,8782.0,DT,329.0,75.0,1986-12-18,35.0
T Wheatley,2010-12-17,2011-02-07,JAX,2010,Hamstring,9357.0,DB,187.0,70.0,1985-05-05,52.0
D Woody,2011-01-12,2011-02-07,NYJ,2010,Achilles,12123.0,GC,330.0,75.0,1977-11-03,26.0
J Leonhard,2010-12-04,2011-02-07,NYJ,2010,Leg,10265.0,DB,188.0,68.0,1982-10-27,65.0
K Jenkins,2010-09-15,2011-02-07,NYJ,2010,ACL,11366.0,DT,360.0,76.0,1979-08-03,145.0
S Gostkowski,2010-11-10,2011-02-07,NWE,2010,Quadricep/Thigh,9783.0,PK,215.0,73.0,1984-01-28,89.0
J Wilhite,2010-12-15,2011-02-07,NWE,2010,Hip,9792.0,DB,183.0,69.0,1984-02-23,54.0
K Faulk,2010-09-22,2011-02-07,NWE,2010,ACL,12527.0,RB,202.0,68.0,1976-06-05,138.0
M Wright,2011-01-07,2011-02-07,NWE,2010,Concussion,10539.0,DT,295.0,76.0,1982-03-01,31.0
A Kampman,2010-11-12,2011-02-07,JAX,2010,Knee,11305.0,DE,260.0,76.0,1979-11-30,87.0
L McCown,2010-09-21,2011-02-07,JAX,2010,ACL,10663.0,QB,217.0,76.0,1981-07-12,139.0
C Procter,2010-11-22,2011-02-07,MIA,2010,ACL,10262.0,GC,311.0,76.0,1982-10-18,77.0
J Odrick,2010-10-22,2011-02-07,MIA,2010,Foot,8331.0,DT,301.0,77.0,1987-12-31,108.0
K Dansby,2010-12-31,2011-02-07,MIA,2010,Toe,10650.0,LB,250.0,76.0,1981-11-03,38.0
V Carey,2010-12-14,2011-02-07,MIA,2010,Knee,10728.0,T,340.0,77.0,1981-07-31,55.0
S Neal,2010-12-02,2011-02-07,NWE,2010,Shoulder,12472.0,GC,305.0,76.0,1976-10-09,67.0
D Smith,2010-08-31,2011-02-07,JAX,2010,Achilles,10397.0,LB,250.0,74.0,1982-03-14,160.0
D Garrard,2010-12-30,2011-02-07,JAX,2010,Finger,12007.0,QB,235.0,73.0,1978-02-14,39.0
E Britton,2010-10-26,2011-02-07,JAX,2010,Shoulder,8413.0,T,310.0,78.0,1987-10-14,104.0
J Cutrera,2010-12-02,2011-02-07,JAX,2010,Concussion,8233.0,LB,238.0,75.0,1988-05-18,67.0
K Haslam,2010-12-10,2011-02-07,JAX,2010,Hand,8798.0,T,304.0,77.0,1986-11-08,59.0
T Warren,2010-08-13,2011-02-07,NWE,2010,Hip,10780.0,DE,300.0,77.0,1981-02-06,178.0
K Paymah,2010-11-13,2011-02-07,HTX,2010,Wrist,10211.0,DB,195.0,72.0,1982-11-29,86.0
M Williams,2010-12-15,2011-02-07,HTX,2010,Groin,9449.0,DE,300.0,78.0,1985-01-31,54.0
M Brisiel,2010-12-15,2011-02-07,HTX,2010,Shoulder,10138.0,GC,310.0,77.0,1983-03-14,54.0
T Williams,2010-12-01,2011-02-07,HTX,2010,Hamstring,8860.0,DB,208.0,74.0,1986-08-29,68.0
C Allred,2010-10-13,2011-02-07,OTI,2010,Neck,10043.0,LB,242.0,73.0,1983-04-15,117.0
J Nading,2010-12-07,2011-02-07,HTX,2010,Knee,9288.0,DE,258.0,77.0,1985-07-03,62.0
D Ball,2010-12-18,2011-02-07,OTI,2010,Concussion,10940.0,DE,255.0,77.0,1981-01-04,51.0
E Amano,2010-12-14,2011-02-07,OTI,2010,Shoulder,10515.0,GC,300.0,75.0,1982-03-01,55.0
J Winborn,2010-11-03,2011-02-07,OTI,2010,Shoulder,11496.0,LB,230.0,71.0,1979-05-14,96.0
R Mouton,2010-12-18,2011-02-07,OTI,2010,Ankle,8852.0,DB,180.0,69.0,1986-09-23,51.0
V Young,2010-11-22,2011-02-07,OTI,2010,Thumb,10050.0,QB,232.0,77.0,1983-05-18,77.0
D Morgan,2010-10-04,2011-02-07,OTI,2010,ACL,7941.0,DE,261.0,76.0,1989-01-06,126.0
D Barber,2010-11-11,2011-02-07,HTX,2010,Knee,8867.0,DB,211.0,72.0,1986-08-02,88.0
D Ryans,2010-10-25,2011-02-07,HTX,2010,Achilles,9585.0,LB,247.0,73.0,1984-07-28,105.0
D Anderson,2010-12-15,2011-02-07,HTX,2010,Shoulder,10002.0,WR,192.0,70.0,1983-07-28,54.0
T Scott,2010-11-24,2011-02-07,RAI,2010,ACL,9582.0,DE,256.0,77.0,1984-08-30,75.0
M Cox,2010-12-27,2011-02-07,RAV,2010,Knee,9011.0,GC,233.0,76.0,1986-04-26,42.0
D Sepulveda,2010-12-07,2011-02-07,PIT,2010,ACL,9826.0,PK,229.0,75.0,1984-01-12,62.0
D Dixon,2010-10-02,2011-02-07,PIT,2010,Knee,9395.0,QB,195.0,75.0,1985-01-11,128.0
M Pouncey,2011-02-05,2011-02-07,PIT,2010,Ankle,7866.0,GC,304.0,76.0,1989-07-24,2.0
B Hartline,2010-12-11,2011-02-07,MIA,2010,Finger,8785.0,WR,180.0,74.0,1986-11-22,58.0
C Barwin,2010-09-14,2011-02-07,HTX,2010,Ankle,8735.0,DE,255.0,76.0,1986-10-15,146.0
D Sharpton,2010-12-29,2011-02-07,HTX,2010,Shoulder,8398.0,LB,229.0,72.0,1988-01-01,40.0
B Gradkowski,2010-12-02,2011-02-07,RAI,2010,Shoulder,10171.0,QB,217.0,73.0,1983-01-27,67.0
M Starks,2010-11-10,2011-02-07,PIT,2010,Neck,10531.0,T,345.0,80.0,1982-01-10,89.0
C Pennington,2010-11-15,2011-02-07,MIA,2010,Shoulder,12560.0,QB,230.0,75.0,1976-06-26,84.0
M Bullitt,2010-10-05,2011-02-07,CLT,2010,Shoulder,9457.0,DB,200.0,73.0,1984-11-13,125.0
K Ellison,2010-11-27,2011-02-07,BUF,2010,Knee,9791.0,LB,229.0,72.0,1984-02-06,72.0
K Urbik,2010-12-07,2011-02-07,BUF,2010,Knee,9206.0,GC,323.0,77.0,1985-09-23,62.0
L Evans,2010-12-14,2011-02-07,BUF,2010,Ankle,10870.0,WR,209.0,70.0,1981-03-11,55.0
R Torbor,2010-12-01,2011-02-07,BUF,2010,Shoulder,10902.0,LB,254.0,74.0,1981-01-25,68.0
D Gronkowski,2010-12-06,2011-02-07,DEN,2010,Ankle,9450.0,TE,255.0,78.0,1985-01-21,63.0
J Mays,2010-12-06,2011-02-07,DEN,2010,Knee,9284.0,LB,245.0,71.0,1985-07-06,63.0
L Robinson,2010-12-29,2011-02-07,DEN,2010,Hamstring,8651.0,LB,245.0,74.0,1987-04-23,40.0
M Prater,2010-12-23,2011-02-07,DEN,2010,Groin,9631.0,PK,201.0,70.0,1984-08-10,46.0
M Willis,2010-10-18,2011-02-07,DEN,2010,Foot,9684.0,WR,185.0,71.0,1984-04-13,112.0
S Larsen,2010-12-22,2011-02-07,DEN,2010,Ankle,9789.0,FB,235.0,74.0,1984-03-04,47.0
B Yates,2010-11-15,2011-02-07,CLE,2010,Bicep,11171.0,GC,305.0,74.0,1980-04-15,84.0
B Costanzo,2010-11-23,2011-02-07,CLE,2010,Groin,9719.0,LB,235.0,73.0,1984-04-14,76.0
K McCarthy,2010-12-13,2011-02-07,DEN,2010,Knee,8840.0,DB,203.0,72.0,1986-09-30,56.0
D Edwards,2010-12-02,2011-02-07,BUF,2010,Hamstring,10792.0,DT,305.0,75.0,1981-05-16,67.0
C Howard,2010-12-28,2011-02-07,BUF,2010,Shoulder,8580.0,T,314.0,76.0,1987-07-02,41.0
A Jones,2010-10-26,2011-02-07,CIN,2010,Neck,9888.0,DB,185.0,70.0,1983-09-30,104.0
A Smith,2010-11-13,2011-02-07,CIN,2010,Foot,8693.0,T,335.0,79.0,1987-01-25,86.0
A Odom,2010-12-02,2011-02-07,CIN,2010,Wrist,10661.0,DE,275.0,77.0,1981-09-24,67.0
B Ghee,2010-12-08,2011-02-07,CIN,2010,Groin,8586.0,DB,189.0,72.0,1987-06-06,61.0
B Leonard,2010-12-28,2011-02-07,CIN,2010,Ankle,9825.0,RB,226.0,74.0,1984-02-03,41.0
C Crocker,2010-11-22,2011-02-07,CIN,2010,MCL,11215.0,DB,197.0,71.0,1980-03-09,77.0
F Rucker,2010-11-22,2011-02-07,CIN,2010,Knee,9931.0,DE,261.0,75.0,1983-09-14,77.0
J Fanene,2010-11-18,2011-02-07,CIN,2010,Hamstring,10471.0,DE,292.0,76.0,1982-03-19,81.0
M Nugent,2010-11-15,2011-02-07,CIN,2010,ACL,10485.0,PK,190.0,70.0,1982-03-02,84.0
M Trent,2010-11-15,2011-02-07,CIN,2010,Knee,9102.0,DB,193.0,73.0,1985-12-14,84.0
R Murray,2010-12-10,2011-02-07,CIN,2010,Ankle,8512.0,DB,191.0,71.0,1987-08-21,59.0
T Owens,2010-12-21,2011-02-07,CIN,2010,Knee,13528.0,WR,224.0,75.0,1973-12-07,48.0
T Johnson,2010-11-23,2011-02-07,CIN,2010,Knee,10578.0,DT,320.0,75.0,1981-12-07,76.0
A Davis,2010-11-08,2011-02-07,BUF,2010,Shoulder,11643.0,LB,255.0,73.0,1978-12-23,91.0
A Coleman,2010-12-06,2011-02-07,BUF,2010,Knee,8862.0,DE,255.0,74.0,1986-09-01,63.0
E Wright,2010-12-20,2011-02-07,CLE,2010,Knee,9280.0,DB,192.0,71.0,1985-07-24,49.0
E Moore,2010-12-22,2011-02-07,CLE,2010,Hip,9484.0,WR,232.0,79.0,1985-01-03,47.0
R Parrish,2010-11-08,2011-02-07,BUF,2010,Wrist,10342.0,WR,175.0,69.0,1982-07-16,91.0
A Gonzalez,2010-11-06,2011-02-07,CLT,2010,Knee,9545.0,WR,193.0,72.0,1984-09-18,93.0
A Collie,2010-12-22,2011-02-07,CLT,2010,Concussion,9172.0,WR,200.0,73.0,1985-11-11,47.0
B King,2010-10-19,2011-02-07,CLT,2010,Hamstring,8665.0,DB,194.0,70.0,1987-01-28,111.0
J Bates,2010-12-08,2011-02-07,KAN,2010,Knee,8823.0,DB,180.0,70.0,1986-10-12,61.0
C Vaughn,2010-11-23,2011-02-07,CLT,2010,Foot,9159.0,DB,218.0,73.0,1985-10-26,76.0
D Clark,2010-10-22,2011-02-07,CLT,2010,Wrist,11455.0,TE,252.0,75.0,1979-06-12,108.0
J Powers,2010-12-07,2011-02-07,CLT,2010,Forearm,8542.0,DB,190.0,69.0,1987-07-19,62.0
K Hayden,2011-01-08,2011-02-07,CLT,2010,Neck,10031.0,DB,195.0,72.0,1983-07-23,30.0
C Glenn,2010-11-30,2011-02-07,CLT,2010,Neck,8821.0,LB,240.0,72.0,1986-10-06,69.0
D Washington,2011-01-05,2011-02-07,KAN,2010,Ankle,8927.0,DB,194.0,72.0,1986-07-28,33.0
D Moore,2010-10-05,2011-02-07,CLT,2010,Neck,9099.0,RB,191.0,70.0,1985-11-06,125.0
K Maiava,2010-09-21,2011-02-07,CLE,2010,Leg,8584.0,LB,226.0,71.0,1987-03-22,139.0
R Smith,2010-10-20,2011-02-07,CLE,2010,Back,12027.0,DE,310.0,77.0,1977-11-15,110.0
S Fujita,2010-12-21,2011-02-07,CLE,2010,Knee,11560.0,LB,250.0,77.0,1979-04-28,48.0
T Pashos,2010-10-20,2011-02-07,CLE,2010,Ankle,11035.0,T,325.0,78.0,1980-08-03,110.0
A Gates,2010-12-30,2011-02-07,SDG,2010,Foot,11152.0,TE,255.0,76.0,1980-06-18,39.0
C Davis,2010-11-02,2011-02-07,SDG,2010,Groin,9162.0,WR,200.0,73.0,1985-10-02,97.0
D Binn,2010-09-15,2011-02-07,SDG,2010,Hamstring,14101.0,GC,228.0,75.0,1972-02-06,145.0
J Holt,2010-09-28,2011-02-07,SDG,2010,Shoulder,8709.0,LB,226.0,75.0,1986-11-24,132.0
J Tucker,2010-10-04,2011-02-07,SDG,2010,Pectoral/Chest,9878.0,LB,258.0,75.0,1983-09-18,126.0
K Wilson,2010-10-23,2011-02-07,SDG,2010,Ankle,8765.0,LB,232.0,72.0,1986-10-24,107.0
K Wilson,2010-10-23,2011-02-07,SDG,2010,Ankle,10654.0,TE,245.0,74.0,1981-08-22,107.0
M Tolbert,2010-12-31,2011-02-07,SDG,2010,Shoulder,9169.0,RB,243.0,69.0,1985-11-23,38.0
P Watkins,2010-12-16,2011-02-07,SDG,2010,Knee,10225.0,DB,205.0,77.0,1982-12-18,53.0
R Neill,2010-09-28,2011-02-07,SDG,2010,Knee,10152.0,DE,250.0,75.0,1982-12-12,132.0
S Cooper,2010-12-31,2011-02-07,SDG,2010,Knee,11518.0,LB,235.0,73.0,1979-06-19,38.0
B Moore,2011-08-01,2011-08-12,NYJ,2011,Not Specified,11381.0,GC,305.0,75.0,1980-06-03,11.0
W Justice,2011-07-28,2011-09-03,PHI,2011,Not Specified,9813.0,T,317.0,78.0,1984-09-14,37.0
D Jones,2011-09-03,2011-09-12,JAX,2011,Not Specified,9480.0,DB,196.0,72.0,1985-09-19,9.0
R Eddins,2011-09-13,2011-09-20,BUF,2011,Foot,8372.0,LB,248.0,75.0,1988-10-11,7.0
T Atchison,2011-09-21,2011-09-27,RAM,2011,Hamstring,8760.0,S,200.0,73.0,1987-09-27,6.0
C Morrah,2011-09-03,2011-10-22,SEA,2011,Toe,8935.0,TE,244.0,75.0,1987-03-18,49.0
A Jones,2011-09-03,2011-10-28,CIN,2011,Neck,10200.0,DB,185.0,70.0,1983-09-30,55.0
B Carter,2011-08-30,2011-10-29,DAL,2011,Foot,9120.0,GC,319.0,78.0,1986-09-10,60.0
B Carter,2011-08-30,2011-10-29,DAL,2011,Foot,8593.0,LB,240.0,74.0,1988-02-19,60.0
B Deaderick,2011-09-03,2011-10-29,NWE,2011,Shoulder,8781.0,DT,297.0,76.0,1987-08-19,56.0
K Faulk,2011-09-03,2011-10-29,NWE,2011,Knee,12873.0,RB,202.0,68.0,1976-06-05,56.0
M Johnson,2011-08-31,2011-10-29,RAM,2011,Knee,8505.0,DB,192.0,70.0,1988-05-18,59.0
R Lewis,2011-09-03,2011-10-29,SEA,2011,Knee,9603.0,DB,190.0,70.0,1985-05-19,56.0
A Economos,2011-09-03,2011-11-04,TAM,2011,Achilles,10663.0,GC,250.0,73.0,1982-06-24,62.0
B Graham,2011-09-03,2011-11-05,PHI,2011,Knee,8553.0,DE,265.0,74.0,1988-04-03,63.0
R Barden,2011-08-30,2011-11-05,NYG,2011,Ankle,9372.0,WR,227.0,78.0,1986-01-01,67.0
R Brace,2011-09-03,2011-11-05,NWE,2011,Not Specified,9025.0,DT,329.0,75.0,1986-12-18,63.0
D Butler,2011-09-03,2011-11-08,SEA,2011,Leg,9373.0,WR,170.0,70.0,1986-01-04,66.0
B Hogan,2011-09-03,2011-11-08,CAR,2011,Knee,8555.0,DB,192.0,70.0,1988-04-01,66.0
M Clayton,2011-09-03,2011-11-09,RAM,2011,Knee,10655.0,WR,190.0,70.0,1982-07-02,67.0
M Cannon,2011-08-31,2011-11-15,NWE,2011,Foot,8517.0,OL,335.0,78.0,1988-05-06,76.0
R Brown,2011-10-08,2011-11-29,RAI,2011,Concussion,10147.0,LB,235.0,74.0,1983-12-27,52.0
P Burgess,2011-11-01,2011-12-03,RAV,2011,Quadricep/Thigh,10101.0,LB,246.0,75.0,1984-03-06,32.0
V Fuller,2011-10-28,2011-12-06,DET,2011,Not Specified,10678.0,DB,192.0,73.0,1982-08-03,39.0
J Kitna,2011-12-14,2012-01-12,DAL,2011,Back,14328.0,QB,219.0,74.0,1972-09-21,29.0
C Hoke,2011-12-08,2012-01-25,PIT,2011,Neck,13029.0,DT,305.0,74.0,1976-04-06,48.0
J Tarpinian,2011-11-24,2012-02-06,NWE,2011,Not Specified,8805.0,LB,238.0,75.0,1987-10-16,74.0
D Koppen,2011-09-21,2012-02-06,NWE,2011,Fibula,11697.0,GC,300.0,74.0,1979-09-12,138.0
A Carter,2011-12-19,2012-02-06,NWE,2011,Quadricep/Thigh,11909.0,DE,260.0,76.0,1979-05-12,49.0
T McClain,2011-12-06,2012-02-06,CAR,2011,Knee,8539.0,DL,300.0,74.0,1988-07-20,62.0
T Davis,2011-09-19,2012-02-06,CAR,2011,ACL,10408.0,LB,235.0,73.0,1983-03-22,140.0
J Cunningham,2011-12-10,2012-02-06,NWE,2011,Hamstring,8508.0,LB,248.0,74.0,1988-08-24,58.0
S Fua,2011-12-06,2012-02-06,CAR,2011,Hamstring,8574.0,DL,307.0,73.0,1988-06-15,62.0
M Goodson,2011-11-16,2012-02-06,CAR,2011,Hamstring,8943.0,RB,195.0,71.0,1987-05-23,82.0
L Naanee,2011-12-30,2012-02-06,CAR,2011,Foot,10332.0,WR,225.0,74.0,1983-09-16,38.0
J Beason,2011-09-13,2012-02-06,CAR,2011,Achilles,9738.0,LB,237.0,72.0,1985-01-14,146.0
T Williams,2011-11-08,2012-02-06,CAR,2011,Neck,9814.0,LB,244.0,74.0,1984-12-25,90.0
J Barrett,2011-11-09,2012-02-06,NWE,2011,Calf,9848.0,DB,226.0,74.0,1984-11-22,89.0
G Salas,2011-11-08,2012-02-06,RAM,2011,Leg,8475.0,WR,206.0,73.0,1988-08-25,90.0
M Wright,2011-10-13,2012-02-06,NWE,2011,Concussion,10818.0,DT,295.0,76.0,1982-03-01,116.0
J Smith,2011-11-25,2012-02-06,RAM,2011,Concussion,9340.0,T,305.0,76.0,1986-04-30,73.0
J Bell,2011-12-07,2012-02-06,RAM,2011,MCL,11237.0,GC,300.0,76.0,1981-03-02,61.0
J Otah,2011-10-19,2012-02-06,CAR,2011,Knee,9255.0,T,340.0,78.0,1986-06-17,110.0
D Amendola,2011-10-06,2012-02-06,RAM,2011,Not Specified,9469.0,WR,185.0,71.0,1985-11-02,123.0
B Miller,2011-12-14,2012-02-06,RAM,2011,Knee,9221.0,LB,250.0,73.0,1986-09-15,54.0
B Jackson,2011-10-29,2012-02-06,RAM,2011,Knee,8944.0,DB,198.0,72.0,1987-05-04,100.0
B Fletcher,2011-10-06,2012-02-06,RAM,2011,Knee,9234.0,DB,196.0,72.0,1986-06-25,123.0
M Shaughnessy,2011-10-19,2012-02-06,RAI,2011,Shoulder,9157.0,DE,260.0,77.0,1986-09-23,110.0
C Chekwa,2011-11-17,2012-02-06,RAI,2011,Hamstring,8471.0,DB,190.0,71.0,1988-09-07,81.0
R Dowling,2011-10-29,2012-02-06,NWE,2011,Hip,8573.0,DB,198.0,73.0,1988-05-09,100.0
M Pryor,2011-09-21,2012-02-06,NWE,2011,Shoulder,9231.0,DT,310.0,73.0,1986-06-13,138.0
J Phillips,2011-12-13,2012-02-06,CAR,2011,Calf,9433.0,LB,236.0,73.0,1986-02-14,55.0
J Leonhard,2011-12-12,2012-02-06,NYJ,2011,Patellar Tendon,10638.0,DB,188.0,68.0,1982-10-27,56.0
J Cumberland,2011-09-27,2012-02-06,NYJ,2011,Achilles,8914.0,TE,249.0,76.0,1987-05-02,132.0
B Thomas,2011-10-08,2012-02-06,NYJ,2011,Achilles,11811.0,DE,265.0,76.0,1979-06-07,121.0
Z Miller,2011-10-18,2012-02-06,JAX,2011,Shoulder,9875.0,TE,245.0,77.0,1984-10-04,111.0
W Middleton,2011-12-03,2012-02-06,JAX,2011,Knee,9259.0,DB,193.0,70.0,1986-07-28,65.0
R Turner,2011-09-27,2012-02-06,NYJ,2011,Ankle,9899.0,GC,308.0,76.0,1984-08-20,132.0
R Issac,2011-10-18,2012-02-06,JAX,2011,Hamstring,8275.0,DB,185.0,71.0,1989-02-20,111.0
R Mathis,2011-11-14,2012-02-06,JAX,2011,ACL,11401.0,DB,195.0,73.0,1980-08-27,84.0
M Roth,2011-12-26,2012-02-06,JAX,2011,Concussion,10665.0,DE,275.0,76.0,1982-10-14,42.0
M Rucker,2011-11-08,2012-02-06,JAX,2011,Back,9684.0,TE,238.0,77.0,1985-05-04,90.0
K Bosworth,2011-11-14,2012-02-06,JAX,2011,Hand,9124.0,LB,235.0,73.0,1986-11-21,84.0
T Heath,2011-12-12,2012-02-06,JAX,2011,Shoulder,8858.0,DB,180.0,72.0,1987-09-11,56.0
I Ekejiuba,2011-09-27,2012-02-06,DET,2011,Shoulder,10949.0,LB,240.0,76.0,1981-10-05,132.0
C Munnerlyn,2011-12-23,2012-02-06,CAR,2011,Hamstring,8657.0,DB,195.0,69.0,1988-04-10,45.0
B Browning,2011-12-17,2012-02-06,CAR,2011,Wrist,8574.0,GC,319.0,76.0,1988-06-26,51.0
N Collins,2011-10-12,2012-02-06,GNB,2011,Neck,10284.0,DB,207.0,71.0,1983-08-16,117.0
E Coleman,2011-10-13,2012-02-06,DET,2011,Ankle,10752.0,DB,207.0,70.0,1982-05-06,116.0
A Quarless,2011-12-07,2012-02-06,GNB,2011,Knee,8462.0,TE,248.0,76.0,1988-10-06,61.0
A Green,2011-10-31,2012-02-06,GNB,2011,Knee,8530.0,RB,220.0,72.0,1988-06-23,98.0
R Donahue,2011-11-29,2012-02-06,DET,2011,Quadricep/Thigh,8657.0,PK,190.0,75.0,1988-03-17,69.0
J Best,2011-11-25,2012-02-06,DET,2011,Concussion,8334.0,RB,190.0,69.0,1989-01-30,73.0
D Sherrod,2011-12-20,2012-02-06,GNB,2011,Leg,8276.0,OL,312.0,77.0,1989-04-23,48.0
J Hull,2011-12-20,2012-02-06,RAM,2011,Ankle,8979.0,LB,236.0,74.0,1987-05-21,48.0
L Landry,2011-12-15,2012-02-06,WAS,2011,Achilles,9923.0,DB,214.0,73.0,1984-10-14,53.0
M Johnson,2011-11-22,2012-02-06,RAM,2011,Not Specified,8588.0,DB,192.0,70.0,1988-05-18,76.0
M Leinart,2011-11-28,2012-02-06,HTX,2011,Not Specified,10428.0,QB,225.0,77.0,1983-05-11,70.0
M Williams,2011-10-12,2012-02-06,HTX,2011,Pectoral/Chest,9750.0,DE,300.0,78.0,1985-01-31,117.0
D Barber,2011-10-19,2012-02-06,HTX,2011,Knee,9209.0,DB,211.0,72.0,1986-08-02,110.0
D Sharpton,2011-11-02,2012-02-06,HTX,2011,Quadricep/Thigh,8706.0,LB,229.0,72.0,1988-01-01,96.0
B Hartmann,2011-12-06,2012-02-06,HTX,2011,ACL,8877.0,PK,226.0,74.0,1987-08-17,62.0
W Colon,2011-09-13,2012-02-06,PIT,2011,Tricep,10384.0,GC,315.0,75.0,1983-04-09,146.0
R Mendenhall,2012-01-03,2012-02-06,PIT,2011,ACL,8964.0,RB,210.0,71.0,1987-06-19,34.0
J Dwyer,2011-12-08,2012-02-06,PIT,2011,Foot,8170.0,RB,235.0,71.0,1989-07-26,60.0
D Sepulveda,2011-11-05,2012-02-06,PIT,2011,Knee,10159.0,PK,229.0,75.0,1984-01-12,93.0
C Brown,2011-12-23,2012-02-06,PIT,2011,Knee,8490.0,DB,180.0,72.0,1988-09-24,45.0
C Carter,2012-01-04,2012-02-06,PIT,2011,Hamstring,8308.0,LB,245.0,73.0,1989-04-06,33.0
M Schaub,2011-11-23,2012-02-06,HTX,2011,Foot,11108.0,QB,245.0,78.0,1981-06-25,75.0
R Butler,2011-09-22,2012-02-06,HTX,2011,Tricep,10451.0,T,317.0,76.0,1983-02-10,137.0
T Johnson,2011-11-29,2012-02-06,MIN,2011,Hamstring,9690.0,DB,200.0,71.0,1985-05-19,69.0
S Hutchinson,2011-12-27,2012-02-06,MIN,2011,Concussion,12474.0,GC,313.0,77.0,1977-11-01,41.0
S Burton,2011-12-12,2012-02-06,MIN,2011,MCL,8036.0,WR,221.0,74.0,1989-12-11,56.0
M Jenkins,2011-11-29,2012-02-06,MIN,2011,Knee,10756.0,WR,214.0,76.0,1982-06-18,69.0
H Abdullah,2011-11-29,2012-02-06,MIN,2011,Concussion,9621.0,DB,204.0,72.0,1985-07-27,69.0
C Loeffler,2011-11-29,2012-02-06,MIN,2011,Back,11263.0,GC,247.0,77.0,1981-01-27,69.0
A Peterson,2011-12-26,2012-02-06,MIN,2011,ACL,9776.0,RB,220.0,73.0,1985-03-21,42.0
K Britt,2011-09-28,2012-02-06,OTI,2011,ACL,8409.0,WR,230.0,75.0,1988-09-19,131.0
J Ringer,2011-12-19,2012-02-06,OTI,2011,Hand,9086.0,RB,200.0,69.0,1987-02-02,49.0
B Ruud,2011-12-13,2012-02-06,OTI,2011,Groin,10434.0,LB,241.0,74.0,1983-05-20,55.0
A Smith,2011-12-14,2012-02-06,OTI,2011,Groin,10312.0,DB,200.0,72.0,1983-09-20,54.0
A Winfield,2011-11-16,2012-02-06,MIN,2011,Not Specified,12563.0,DB,180.0,69.0,1977-06-24,82.0
A Smith,2011-10-22,2012-02-06,PIT,2011,Foot,12969.0,DE,298.0,77.0,1976-04-19,107.0
W Thurmond,2011-10-24,2012-02-06,SEA,2011,Fibula,8839.0,DB,186.0,71.0,1987-08-12,105.0
S Rice,2011-11-30,2012-02-06,SEA,2011,Concussion,9221.0,WR,200.0,76.0,1986-09-01,68.0
P Buchanon,2011-11-05,2012-02-06,WAS,2011,Neck,11369.0,DB,190.0,71.0,1980-09-19,93.0
L Hankerson,2011-11-14,2012-02-06,WAS,2011,Hip,8591.0,WR,205.0,73.0,1988-05-07,84.0
K Lichtensteiger,2011-10-17,2012-02-06,WAS,2011,ACL,9705.0,GC,296.0,75.0,1985-03-22,112.0
K Golston,2011-11-15,2012-02-06,WAS,2011,Knee,10396.0,DT,330.0,76.0,1983-05-30,83.0
C Cooley,2011-10-25,2012-02-06,WAS,2011,Finger,10698.0,TE,255.0,75.0,1982-07-11,104.0
T Hightower,2011-10-25,2012-02-06,WAS,2011,ACL,9286.0,RB,226.0,72.0,1986-05-23,104.0
D Foxworth,2011-09-28,2012-02-06,RAV,2011,Knee,10412.0,DB,180.0,71.0,1983-03-27,131.0
D Reed,2011-12-26,2012-02-06,RAV,2011,Knee,9045.0,WR,188.0,72.0,1987-03-22,42.0
C Williams,2011-12-21,2012-02-06,RAV,2011,Foot,9859.0,DB,185.0,73.0,1984-12-23,47.0
C Williams,2011-12-21,2012-02-06,RAV,2011,Foot,8199.0,LB,220.0,75.0,1989-07-10,47.0
